"tx","wc","x","y"
1,4,15.708328247,70
1,4,16.833328247,24
1,18,51.5625,187
0,0,17.958328247,53
1,14,1.9375,2
0,0,266.93457031,9
0,0,0.75,0
0,0,7.0285682678,5
1,7,24.083328247,61
0,0,15.395828247,11
1,8,44.416656494,103
0,0,143.91662598,66
0,0,6.4791641235,1
1,25,5.9111099243,0
0,0,14.354164124,54
0,0,22.6875,14
0,0,42.916656494,267
1,6,7.5777740479,0
0,0,13.791664124,10
0,0,8.6458282471,10
1,31,22,12
0,0,132.875,350
0,0,137.08325195,23
0,0,69.854125977,1
0,0,4.3333320618,10
0,0,31.645828247,510
0,0,23.020828247,5
0,0,9.4375,63
0,0,6.3333320618,14
0,0,68.3125,129
0,0,20.770828247,2
0,0,9.3125,1
0,0,5.4791641235,6
0,0,11.391304016,0
0,0,18.125,0
0,0,33.3125,89
0,0,9.0499954224,0
0,0,25.326080322,0
0,0,22.770828247,6
0,0,8.1041641235,6
0,0,25.770828247,8
0,0,7.1914863586,1
0,0,2,1
0,0,3,0
0,0,27.1875,58
0,0,13,9
0,0,10.791664124,19
0,0,94.895812988,19
0,0,44,24
0,0,38.8125,51
0,0,13.645828247,1
1,9,23.729156494,27
0,0,0.6046509743,0
0,0,9.5208282471,2
0,0,23.75,9
0,0,10.808509827,1
0,0,9.4680786133,14
0,0,40.9375,14
0,0,26.666656494,56
0,0,53.020812988,509
0,0,32.729156494,4
0,0,33.204528809,5
0,0,2.7083320618,3
0,0,15.645828247,6
0,0,8.3043441772,1
0,0,2.1458320618,0
0,0,33.854156494,11
0,0,66.666625977,55
0,0,45.729156494,378
0,0,118.54162598,85
0,0,2.4042549133,0
0,0,45.166656494,15
0,0,15.25,9
0,0,10.645828247,97
0,0,8.9574432373,5
0,0,48.75,210
0,0,37.375,4
0,0,7.0208320618,3
0,0,83.479125977,64
0,0,8.7083282471,24
0,0,8.9166641235,3
0,0,15.708328247,2
0,0,3.10638237,10
0,0,16.833328247,30
0,0,14.361701965,4
0,0,12.416664124,4
0,0,72.5,3
0,0,1.9761896133,0
0,0,15.125,7
1,19,24.604156494,7
0,0,0.75,1
1,14,6.21276474,0
0,0,14.5625,52
0,0,16.291656494,59
0,0,27.4375,2
0,0,27.583328247,22
0,0,22.645828247,3
0,0,25.104156494,6
1,12,29.847824097,1
0,0,9.2083282471,197
1,12,72.75,15
1,12,39.333312988,10
1,20,26.478256226,0
0,0,37.333312988,0
0,0,4.42552948,0
0,0,49.270812988,3
0,0,2.125,2
0,0,3.7916660309,1
0,0,2.4893608093,0
0,0,60.4375,6
0,0,35.083312988,37
0,0,61.895812988,5
0,0,47.583312988,25
0,0,68.916625977,0
0,0,10.291664124,15
0,0,44.979156494,0
0,0,12.5,15
0,0,0.9545450211,0
0,0,23.958328247,56
0,0,6.5,0
0,0,13.375,2
0,0,36.166656494,44
0,0,1.0465106964,0
0,0,8.1458282471,2
0,0,22.916656494,11
0,0,8.4791641235,50
0,0,12.666664124,0
0,0,17.25,62
0,0,8.4583282471,19
0,0,17.416656494,0
0,0,2.1086940765,0
0,0,11.25,0
0,0,27.354156494,0
0,0,44.791656494,24
1,27,27.5,1
0,0,39.1875,3
1,5,5.1428565979,0
1,17,8.4893569946,15
0,0,13.085105896,9
1,70,81.8125,46
0,0,10.297866821,6
1,19,9.9148864746,0
1,19,3.10638237,12
0,0,38.520812988,63
1,60,77.5625,118
1,14,26.5,123
0,0,4.8958320618,4
0,0,2.2564086914,0
1,17,11.770828247,27
0,0,3.9166660309,50
0,0,20.416656494,4
0,0,13.173912048,2
1,48,22.0625,31
1,12,4.8510627747,2
1,4,54.958312988,3
1,9,50,4
0,0,99.375,312
1,12,6.6458320618,0
1,8,51.3125,1
0,0,81.5625,1
0,0,4.0212745667,0
0,0,19.148925781,3
1,5,1.531914711,2
0,0,21.458328247,0
1,38,36.583312988,74
0,0,38.020812988,1
0,0,30.5,80
1,9,116.97912598,31
1,3,28.652160645,128
1,3,6.042552948,6
1,12,161,433
1,10,31.5625,91
1,28,98.958312988,369
1,49,8.1276550293,0
0,0,84.5,3
0,0,11.266662598,3
0,0,157.39575195,55
1,43,38.291656494,190
0,0,7.9777755737,0
0,0,25.708328247,34
1,23,131.0625,171
0,0,117.25,9
0,0,72.541625977,29
0,0,15.42552948,1
0,0,44.541656494,0
1,26,169.97912598,22
1,4,22.891296387,1
1,2,71.934753418,1
0,0,73.145812988,49
1,41,46.458312988,6
0,0,62.208312988,129
1,13,10.333328247,0
1,40,10.297866821,76
1,10,51.416656494,49
0,0,7.9583320618,6
1,18,12.782608032,27
0,0,11.875,0
0,0,147.93615723,0
0,0,0.574467659,0
0,0,30.25,24
1,10,4,10
1,40,30.375,105
1,14,3.875,0
1,13,139.1875,29
0,0,19.0625,49
1,12,0.1333333254,0
1,18,178.39575195,90
1,15,53.840881348,0
1,9,11.170211792,130
1,9,68.770812988,203
1,13,41.229156494,2
1,18,4.644443512,2
0,0,16.8125,40
1,7,36.854156494,3
0,0,63.0625,21
0,0,145.41662598,224
0,0,57.148925781,1
0,0,22.489349365,7
0,0,16.791656494,2
1,15,30.041656494,109
0,0,25.604156494,6
0,0,2.8085098267,5
1,8,2.3695640564,1
1,19,22.4375,3
0,0,1.6666660309,3
0,0,10.541664124,13
0,0,51.041656494,69
1,81,29.791656494,4
0,0,74.354125977,16
0,0,4.0208320618,0
1,14,11.729164124,7
0,0,41.854156494,17
0,0,6.1489334106,4
1,15,7.1875,10
0,0,29.3125,22
0,0,15.234039307,18
1,32,87.5,163
1,2,15.083328247,1
1,13,48.395812988,2
0,0,15.479164124,1
1,15,9.6666641235,418
1,3,9.4883651733,0
0,0,22.729156494,1
1,8,24.75,72
1,111,228.39575195,10
1,14,64.083312988,113
0,0,12.375,66
1,10,11.958328247,20
0,0,32.829772949,0
0,0,26.833328247,9
0,0,53.104156494,5
0,0,5.6595726013,100
1,12,59.395812988,41
0,0,5.1395339966,0
0,0,31.255310059,501
0,0,7.6808509827,0
0,0,36.416656494,32
0,0,33.319122314,1
0,0,22.145828247,25
0,0,30.0625,357
0,0,11.886360168,6
1,11,18.916656494,61
0,0,73.1875,120
1,12,3.2708320618,15
1,13,242.4375,861
0,0,0.4210524559,0
1,26,47.458312988,105
0,0,1.8297863007,0
0,0,35.063812256,16
0,0,3.1818180084,2
1,13,0.0930232406,0
1,21,74.9375,373
1,16,15.833328247,18
1,4,11,7
1,11,3.4565200806,0
0,0,4.4523773193,6
0,0,13.083328247,65
0,0,35.541656494,70
1,4,22.0625,8
0,0,125.9375,3
0,0,129.4375,49
1,20,27.1875,31
0,0,21.869552612,104
0,0,0.3214285374,0
1,13,53.666656494,8
0,0,169.35412598,67
0,0,88.770812988,7
1,4,35.3125,2
1,14,50.708312988,0
1,36,11.458328247,12
0,0,103.1875,370
1,20,10.361701965,2
0,0,6.8333320618,1
0,0,28.958328247,213
0,0,16.872329712,2
1,31,37.791656494,5
0,0,51.645812988,14
1,50,150.02075195,290
0,0,1.0333328247,0
1,21,3.5945930481,0
0,0,44.0625,61
1,29,43.604156494,86
1,8,9.6458282471,15
0,0,11.349998474,25
1,19,18.583328247,13
0,0,10.229164124,33
1,9,22.212753296,1
0,0,25.5625,77
1,15,16.020828247,10
1,13,7.9583320618,46
0,0,16.433319092,3
1,24,4.340423584,7
0,0,23.1875,1
0,0,12.770828247,191
1,48,20.416656494,0
1,5,103.97912598,32
1,2,18.333328247,44
1,3,29.416656494,4
0,0,4.595741272,13
1,15,256.33325195,397
1,20,93.0625,2
1,5,48.70211792,3
1,7,12.957443237,2
0,0,20.6875,0
1,15,9.42552948,1
0,0,2.6666660309,0
0,0,66.0625,74
1,13,15.520828247,40
1,4,13.956520081,0
0,0,31.145828247,10
0,0,90.375,101
1,60,26.625,11
1,10,147.75,319
0,0,130.47912598,31
0,0,18.673904419,8
0,0,14.729728699,0
0,0,64.541625977,61
1,9,14.333328247,7
0,0,88.416625977,7
0,0,7.8510627747,1
0,0,16.130432129,0
0,0,7.8913040161,0
0,0,69.645812988,6
0,0,15.893615723,0
1,4,32.875,5
1,8,26.645828247,0
1,8,6.1458320618,21
1,2,20.044433594,0
1,7,17.425521851,127
1,20,259.5,249
1,14,40.166656494,0
0,0,46.8125,123
0,0,50.791656494,3
0,0,23.347824097,1
1,15,33.979156494,251
1,7,47.104156494,216
0,0,73.958312988,49
1,7,96.083312988,47
0,0,63.958312988,412
0,0,50.155548096,110
1,30,7.510635376,19
1,6,59.148925781,3
1,4,2.4893608093,0
1,10,62.978240967,240
0,0,25.25,5
0,0,4.5348815918,0
1,11,10.27658844,73
0,0,5.0416641235,22
1,9,7.1555519104,2
1,40,30.958328247,134
1,11,4.1521720886,0
1,16,5.4375,0
1,16,51.531890869,1
0,0,4.5333328247,2
0,0,55.479156494,150
0,0,3.7916660309,0
1,13,5.0625,31
0,0,22.55317688,26
0,0,18.75,0
1,9,35.333312988,64
1,27,71.708312988,9
0,0,1.4523801804,4
1,59,51.208312988,12
1,3,43.25,0
0,0,17.270828247,2
0,0,21.617019653,233
0,0,145.34033203,260
1,30,30.244430542,0
1,17,81.416625977,357
1,30,48.708312988,22
1,39,2.0526313782,9
1,11,85.708312988,46
1,7,48.1875,51
0,0,66.958312988,6
0,0,18.127655029,52
1,3,159.14892578,201
1,53,18.645828247,63
1,4,134.20825195,61
1,5,35.608673096,3
1,15,16.85105896,9
0,0,131.70825195,231
1,11,33.145812988,68
1,9,25.645828247,61
0,0,26.979156494,2
0,0,75.645812988,233
0,0,10.770828247,6
1,2,3.2916660309,7
1,8,7.7446784973,18
1,92,48.979156494,91
1,19,14.978721619,1
0,0,10.711105347,1
1,12,99.104125977,135
1,10,24.583328247,33
0,0,13.125,0
0,0,32.791656494,69
0,0,42.234039307,45
0,0,5.0833320618,4
0,0,34.979156494,44
1,10,10.844444275,0
1,3,11.666664124,0
1,5,77.229125977,391
1,16,9.7234039307,0
1,33,28.468078613,23
0,0,0.1999999285,0
0,0,106.58331299,14
0,0,94.8125,97
1,13,4.3541641235,0
1,24,5.4318161011,22
0,0,5.0465087891,0
0,0,10.208328247,2
0,0,38.5,4
0,0,53.375,8
1,16,21.208328247,27
1,4,40.354156494,387
0,0,83.645812988,84
0,0,17.729156494,0
0,0,55.645812988,52
0,0,28.791656494,1
1,30,152.64575195,273
1,8,36.9375,0
1,15,65.104125977,1134
0,0,81.770812988,176
0,0,96.0625,3
1,10,42.553161621,0
1,18,2.9767436981,1
0,0,63.270812988,25
1,12,290.02075195,524
0,0,41.333312988,2
0,0,4.5416641235,33
0,0,28.375,6
1,20,77.083312988,99
1,20,56.170196533,0
1,21,48.625,78
0,0,5.3125,3
0,0,3.4791660309,2
0,0,5.9130401611,0
0,0,9.0833282471,11
0,0,3.8333320618,17
1,3,42.212738037,97
0,0,26.354156494,12
1,20,76.270812988,3
1,10,18.063827515,138
1,47,76.4375,146
1,18,12.583328247,5
1,2,209.66662598,504
0,0,1.4324321747,0
1,6,19.229156494,0
1,2,5.8958320618,0
0,0,8.4791641235,0
1,15,10.399993896,34
0,0,4.6041641235,71
0,0,6.5208320618,28
0,0,11.458328247,4
0,0,22.145828247,160
1,19,19.875,87
1,21,64.145812988,269
0,0,12.354164124,16
0,0,223.27648926,3
1,24,319.89575195,13
1,25,8.3125,0
0,0,2.8372077942,1
0,0,108.6875,386
1,11,11.148933411,0
1,60,14.9375,2
0,0,2.1041660309,1
0,0,9.1458282471,1
1,8,23.270828247,126
0,0,17.571426392,0
1,21,42.104156494,90
0,0,50.25,256
0,0,9.9583282471,0
0,0,14.229164124,7
0,0,61.25,161
0,0,34.708312988,47
0,0,78.5,29
1,31,60.645812988,42
1,189,53.5,15
1,18,35.893615723,1
1,5,14.833328247,0
0,0,90.520812988,198
0,0,137.79162598,819
1,13,37.395812988,180
0,0,3.2380943298,0
1,10,6.4791641235,0
0,0,123.67388916,2
1,10,13.489356995,0
1,2,31.127655029,3
0,0,52.083312988,0
1,22,14.541664124,170
1,9,1.021739006,0
1,26,13.145828247,0
0,0,91.8125,4
1,31,0.875,0
0,0,62.70211792,28
1,12,13.3125,0
1,18,5.5208320618,40
0,0,50.708312988,517
0,0,7.9166641235,3
0,0,14.770828247,69
0,0,29.666656494,2
1,99,68.291625977,339
1,24,17.729156494,0
1,9,7.625,9
1,6,38.104156494,63
1,10,8.3958282471,7
0,0,70.375,173
0,0,13.808509827,2
1,26,57.125,115
0,0,33.166656494,0
1,9,5,2
0,0,47.729156494,66
1,4,9.4375,11
1,9,10.625,17
1,11,17.520828247,2
0,0,5.340423584,34
0,0,6.8913040161,1
1,18,37.083312988,14
1,26,25.6875,1
0,0,16.446807861,15
0,0,84.708312988,90
0,0,3.9574451447,16
0,0,3.9375,1
1,10,6.1458320618,24
1,43,35,23
0,0,18.75,17
1,3,8.9166641235,12
0,0,23.229156494,0
0,0,18.6875,10
0,0,27.833328247,47
0,0,4.375,4
0,0,2.3333320618,4
0,0,5.4583320618,0
1,8,5.6875,3
0,0,10.770828247,6
1,9,3.3333320618,1
1,50,56.520812988,697
0,0,10.702125549,5
0,0,5.2051277161,0
0,0,8.2708282471,0
1,39,7.5208320618,5
1,10,8.9166641235,17
1,9,2.1521720886,0
0,0,17.111099243,28
0,0,7.2916641235,0
1,44,60.875,747
1,7,31.729156494,0
0,0,14.125,7
0,0,15.25,6
0,0,28.083328247,0
1,20,4.1041641235,2
1,41,12.270828247,6
1,10,38.604156494,41
0,0,34.5625,3
0,0,58.833312988,109
1,31,92.75,299
1,10,14.8125,1
0,0,11.291664124,1
0,0,36.577758789,2
1,42,22.020828247,43
0,0,88.958312988,17
0,0,68.270812988,23
0,0,104.77081299,192
0,0,2.8333320618,0
0,0,184.08325195,239
0,0,3.0416660309,4
1,18,93.458312988,311
1,22,62.916656494,0
1,4,43.895812988,24
1,10,56.854156494,27
0,0,25.375,142
1,13,25.229156494,23
1,2,16.065216064,0
0,0,189.5,30
0,0,30.791656494,72
1,32,7.3125,15
1,9,22.5625,40
1,18,11.166664124,0
0,0,31.916656494,15
0,0,5.75,4
1,11,20.333328247,134
0,0,7.510635376,3
0,0,1.510638237,0
1,23,4,0
1,7,3.9777774811,2
0,0,37.666656494,8
0,0,69.8125,17
0,0,84.645812988,1
0,0,44.936157227,125
1,7,20.0625,20
1,8,6.1458320618,0
1,17,6.125,2
1,7,24.04347229,2
0,0,183.29162598,0
0,0,19.5,1
0,0,29.0625,4
0,0,48.17388916,29
1,11,29.166656494,73
1,12,15.166664124,0
1,13,1.4583330154,0
1,17,10.574462891,0
0,0,3.21276474,1
0,0,37.395812988,19
1,20,17.458328247,13
1,23,5.7659568787,1
0,0,333.45825195,1
1,12,71.9375,414
0,0,14.875,2
1,13,56.25,17
0,0,56.808502197,42
1,4,77.875,0
0,0,81.979125977,122
0,0,44.916656494,1
1,14,30.208328247,5
1,12,33.104156494,4
1,22,14,0
1,3,98.395812988,1
0,0,13.666664124,0
1,8,3,1
0,0,4.595741272,7
1,23,7.8541641235,2
0,0,57.145812988,21
0,0,115.89581299,365
1,12,0.521739006,1
1,2,37.808502197,3
0,0,85.666625977,3
1,17,13.829780579,0
1,42,9.3111038208,0
0,0,0.0851063728,0
0,0,12.25,0
0,0,19.875,240
1,34,120.45831299,16
1,9,140.45825195,19
1,13,115.66662598,106
0,0,33.541656494,2
0,0,47.333312988,23
0,0,23.229156494,0
1,32,50.791656494,9
0,0,3.1666660309,7
1,10,268.72900391,110
1,6,69.083312988,67
0,0,5.595741272,0
0,0,85.333312988,176
1,14,8.0625,4
1,10,324.97900391,218
0,0,10.541664124,7
1,20,109.625,4
0,0,93.875,424
0,0,11.291664124,5
0,0,14.229164124,223
1,29,52.604156494,78
1,17,70.625,120
0,0,31.916656494,9
0,0,28.4375,10
1,52,43.645812988,26
0,0,43.291656494,180
0,0,9.375,9
0,0,6.5416641235,45
1,45,37.854156494,12
1,75,7.7083320618,9
1,34,9.5416641235,2
0,0,114.04162598,60
0,0,35.8125,14
1,54,11.063827515,0
0,0,6.5833320618,1
1,21,12.666664124,79
1,3,4.3999977112,0
1,7,21.195648193,0
0,0,13.04347229,3
1,6,51.458312988,574
0,0,44.354156494,106
0,0,21.458328247,23
0,0,4.2916641235,5
0,0,52.791656494,8
1,15,29.770828247,67
0,0,39.020812988,85
0,0,8.875,9
0,0,9.1276550293,12
0,0,1.0208330154,16
0,0,9.0625,3
0,0,24,16
1,9,8.5833282471,11
0,0,9.6458282471,3
0,0,16.55317688,35
1,8,22.270828247,26
0,0,4.153842926,0
1,3,13.75,140
1,20,9.5208282471,4
1,15,89.0625,119
1,15,39.354156494,1
0,0,12.520828247,8
1,13,82.895812988,182
0,0,8.8541641235,4
1,11,3.4390239716,0
0,0,37.1875,3
0,0,6.6590881348,0
0,0,8.5208282471,0
1,48,34.808502197,22
1,32,4.0638275146,2
1,18,4.5581359863,0
1,20,21.136352539,0
1,6,33.680847168,2
0,0,72.354125977,3
0,0,13.354164124,232
0,0,93.595703125,402
1,6,14.145828247,54
0,0,6.4583320618,3
1,18,80.604125977,56
0,0,52.291656494,80
0,0,66.854125977,57
1,34,10.755554199,1
0,0,47.104156494,44
1,32,16.199996948,10
1,6,1.574467659,125
0,0,23.583328247,4
0,0,14.5,1
1,10,2.2291660309,0
1,23,8.9024353027,0
0,0,366.64575195,2507
1,26,7.875,40
0,0,37.083312988,55
0,0,50.833312988,3
0,0,26.468078613,0
0,0,62.5,311
1,9,27.065216064,50
0,0,125.625,226
0,0,267.27075195,60
0,0,11.3125,14
0,0,107.5625,0
0,0,383.85400391,14
0,0,4.5833320618,7
1,44,36.875,59
1,99,10.3125,7
0,0,8.3333282471,50
1,7,55.125,244
0,0,11.708328247,92
0,0,26.148925781,31
0,0,35.666656494,3
1,8,1.6046504974,0
0,0,9.25,4
1,8,128.08325195,748
1,13,109.75,0
0,0,38.458312988,56
1,5,2.8666648865,1
1,52,49.083312988,58
1,2,29.1875,0
1,18,9.622215271,0
1,14,3.2368412018,0
0,0,18.404251099,0
1,8,3.5106372833,0
1,33,37.875,12
1,32,2.5531902313,0
1,17,95.791625977,2
1,16,8.6382904053,51
1,6,11.723403931,6
0,0,32.145812988,2
1,33,21.8125,445
0,0,36.645812988,133
0,0,16.468078613,8
1,25,14.212760925,2
1,15,46,3
0,0,1,0
1,27,23.212753296,56
1,12,41.829772949,0
0,0,30.777770996,86
1,26,3.9583320618,2
0,0,66.375,1
0,0,8.4468078613,0
0,0,33.041656494,108
1,9,12.416664124,1
1,7,3.9148921967,1
0,0,43.333312988,12
0,0,18.638290405,1
1,14,46.104156494,15
1,8,1.5208330154,0
0,0,32.326080322,45
0,0,12.104164124,0
0,0,11.729164124,122
0,0,3.1999988556,13
0,0,8.0833282471,9
1,10,23.708328247,8
0,0,31.354156494,13
1,29,128.0625,546
1,14,5.3478240967,0
0,0,6.9375,0
0,0,25,9
0,0,25.617019653,67
1,118,8.1875,17
0,0,1.10638237,1
1,4,43.229156494,3
1,8,1.7826080322,4
1,13,24.583328247,52
0,0,101.20831299,58
1,13,23.833328247,0
0,0,114.02081299,160
1,9,8.3333282471,4
0,0,26.104156494,215
0,0,23.520828247,17
1,13,8.375,3
1,10,18.85105896,0
0,0,44.125,20
0,0,125.97912598,130
1,33,5.3958320618,3
0,0,21.875,3
1,40,7.0487785339,0
1,11,19.5625,54
1,6,9.1458282471,0
1,10,3.6595726013,0
1,2,34.270812988,15
1,19,14.979164124,0
1,10,39.774169922,0
1,17,33.625,17
1,9,9.3255767822,0
0,0,11.125,32
0,0,3.9111099243,0
1,19,12.608688354,12
0,0,57.166656494,374
1,15,8.2291641235,0
0,0,45.104156494,1
1,16,69.854125977,724
1,4,125.3125,46
1,10,27.395828247,201
0,0,32,1
0,0,21.479156494,52
1,12,51.1875,41
1,5,0.9499998093,0
1,7,4.0208320618,1
0,0,3.622220993,1
1,17,6.1875,2
0,0,4.6458320618,0
0,0,11.765953064,3
1,7,41.28125,690
1,11,8.2291641235,3
0,0,21.166656494,30
1,2,26.608688354,25
0,0,5.340423584,15
0,0,42,350
1,3,0.8333330154,0
0,0,2.5555553436,8
1,6,23.708328247,286
1,17,20.958328247,2
0,0,23.55317688,231
0,0,4.4791641235,69
0,0,20.446807861,0
0,0,2.4583320618,0
0,0,23.541656494,1
1,18,25.4375,76
0,0,31.636352539,120
1,40,88.0625,102
1,3,11.458328247,70
0,0,7.6666641235,1
0,0,6.2291641235,12
0,0,39.857116699,1
1,75,52.195648193,0
1,9,4.4791641235,2
1,8,22.458328247,217
0,0,2.3125,0
1,8,28.75,1
0,0,148.35412598,611
1,12,20.979156494,76
1,18,2.1956520081,2
1,30,0.8913040161,0
1,67,46.205871582,5
1,5,20.479156494,33
0,0,30.395828247,11
0,0,24.166656494,508
1,5,62.276580811,4
0,0,40.041656494,152
1,36,11.304344177,0
1,3,62.75,100
0,0,12.833328247,81
1,7,22.020828247,12
0,0,13.354164124,11
1,12,22.6875,1
1,12,2.4583320618,5
1,19,7.125,3
0,0,1.6808509827,0
1,7,6.8541641235,14
1,7,2.022726059,0
0,0,24.625,6
1,21,2.8918914795,1
1,12,82.6875,243
0,0,27.458328247,28
0,0,7.3333320618,0
1,26,31.041656494,93
0,0,9.125,20
1,13,0.9047617912,109
1,15,12.729164124,2
1,5,142.8125,405
0,0,48.604156494,5
0,0,3.31914711,0
0,0,8.25,8
1,8,55.8125,98
1,9,14.191482544,0
0,0,30.958328247,1
0,0,6.0208320618,1
0,0,63.875,120
1,21,55.375,47
1,8,5.0638275146,0
1,16,6.2352905273,1
1,11,46.479156494,0
0,0,6.2765922546,8
1,19,2.7714271545,0
0,0,15.574462891,70
1,45,14.523803711,39
0,0,6.510635376,0
1,11,15.6875,155
0,0,2.5434780121,0
1,19,27.958328247,4
1,24,53.770812988,0
1,39,55.395812988,69
0,0,13.978721619,0
0,0,5.8541641235,0
1,49,6.0370368958,0
1,10,8.8333282471,2
1,26,12.854164124,22
0,0,5.875,0
0,0,35.104156494,104
0,0,66.458312988,32
0,0,8.04347229,17
0,0,65.541625977,39
1,6,14.104164124,0
1,25,4.7872314453,3
1,17,19.145828247,342
1,3,7.5319137573,3
1,13,5.7916641235,11
1,46,56.340423584,234
0,0,1.125,2
1,2,12.375,27
1,6,26.104156494,20
0,0,23,100
1,9,22.229156494,0
1,9,2.7209300995,0
1,17,2.5,0
1,37,38.25,36
0,0,19.152160645,0
1,6,6.042552948,10
0,0,55.270812988,5
1,3,19.770828247,1
0,0,21.875,12
1,65,5.8333320618,16
1,23,6.3555526733,2
1,20,14.523803711,16
0,0,97.479125977,2
1,2,0.5999999046,3
1,11,23.583328247,12
1,2,20.680847168,0
0,0,0.9782605171,3
1,2,23.54347229,0
0,0,50.625,37
0,0,37.083312988,122
1,9,12.3125,2
1,28,5.5625,1
1,9,14.083328247,276
0,0,35.375,130
0,0,15.5625,47
1,17,2.8333320618,7
0,0,46.666656494,14
1,10,9.7608642578,1
0,0,46.25,33
1,2,14.25,5
0,0,32.333312988,70
1,18,100.85412598,367
0,0,33.744659424,152
0,0,17.125,78
0,0,21.645828247,4
0,0,23.4375,1
0,0,22,43
0,0,12.808509827,5
1,12,13.702125549,31
0,0,4.1627883911,12
1,21,10.604164124,405
1,3,7.1025619507,0
0,0,5.085105896,9
0,0,61.979156494,1
1,29,27.229156494,14
1,9,28.369552612,0
1,18,83.541625977,227
0,0,13.85105896,5
0,0,0.3125,0
1,32,6.8333320618,2
1,9,8.1875,2
0,0,28.375,69
1,6,60.3125,84
1,47,11.0625,100
1,89,8.6041641235,28
0,0,28.936157227,7
1,17,38.4375,14
0,0,96.9375,6
1,17,7.1489334106,2
1,34,21.104156494,0
1,8,13.04347229,113
0,0,5.3617019653,0
1,12,24.479156494,138
1,4,30.872329712,201
1,9,41.354156494,22
0,0,11.208328247,114
1,64,5.8541641235,30
1,48,19.479156494,2
1,14,18.270828247,0
1,29,2.3260860443,0
0,0,2.9166660309,6
1,32,16.1875,3
1,14,24.104156494,18
0,0,30.021728516,0
0,0,10.333328247,105
0,0,4.6170196533,6
0,0,24.770828247,65
1,4,8.4761886597,21
0,0,83.958312988,88
0,0,0.3541665077,0
1,12,12.8125,7
1,18,9.875,15
1,11,2.5,0
1,32,4.5151481628,0
1,4,29.791656494,147
1,60,31.978256226,19
0,0,32.958312988,65
1,48,7.2291641235,51
0,0,18.666656494,157
0,0,6.4666633606,0
1,2,12.355552673,0
0,0,1.5116271973,0
0,0,2.127658844,0
0,0,45.145812988,30
1,21,22.166656494,201
1,5,24.979156494,591
0,0,46.787231445,119
1,19,15.375,24
1,44,19.958328247,42
1,11,37.291656494,46
1,15,8.8541641235,51
1,18,45.291656494,313
0,0,15.468078613,1
1,7,81.958312988,346
0,0,4.4893608093,4
1,22,45.5,112
1,14,6.6041641235,0
1,20,53.020812988,47
0,0,20.042541504,69
0,0,12.891304016,2
0,0,40.5,181
1,10,38.645812988,166
0,0,3.7368412018,0
1,6,97.5625,120
0,0,7.8936157227,0
1,6,18.1875,52
0,0,2.127658844,0
1,46,4.8125,5
1,20,14.255317688,18
0,0,5.9361686707,3
0,0,58.085083008,6
0,0,7.1041641235,0
1,14,37.291656494,23
1,12,1.8666658401,1
0,0,14.395828247,1
1,19,36.608673096,0
1,25,43.958312988,0
0,0,28.708328247,15
1,29,45.583312988,3
0,0,11.680847168,3
1,8,10.5625,22
1,35,167.91662598,223
0,0,3.9130420685,0
1,72,36.729156494,1
0,0,2.6136360168,2
1,8,30.833328247,27
0,0,12.021270752,0
1,7,4.8541641235,4
1,22,1.1333332062,0
0,0,119.54162598,522
1,11,7.0540504456,0
1,9,18.957443237,20
0,0,14.75,36
0,0,39.3125,16
1,6,7.9166641235,8
0,0,22.791656494,0
1,18,12.645828247,2
0,0,104.77081299,290
1,14,40.020812988,68
0,0,20.229156494,10
1,11,25.652160645,346
1,16,2.3541660309,2
1,5,17.127655029,9
1,10,70.4375,14
1,7,3.7291660309,0
0,0,31.829772949,62
0,0,1,1
0,0,1.2749996185,0
1,21,38.75,30
0,0,45.791656494,131
1,7,56,131
1,1,106.44677734,513
1,8,44.645812988,309
0,0,30.104156494,37
0,0,15.729164124,14
0,0,5.2916641235,2
1,18,75.75,26
1,29,6.9574432373,4
0,0,14.916664124,0
1,47,53.020812988,61
1,10,8.25,1
1,3,5.3043441772,12
0,0,3.3125,0
0,0,9.1875,1
0,0,122.3125,41
0,0,63.3125,101
0,0,39.9375,7
1,9,2.8541660309,0
0,0,15.708328247,11
1,8,10.9375,7
0,0,28.854156494,42
1,38,8.2857131958,20
1,11,0.7446804047,12
1,12,9.0638275146,0
1,9,38.382965088,14
0,0,4,1
0,0,60.3125,233
1,15,6.5416641235,7
1,44,9.6304321289,15
0,0,3.3125,0
1,7,20.145828247,140
0,0,4.2291641235,0
1,6,3.9473667145,0
0,0,6.7916641235,1
1,24,68.395812988,54
0,0,78.739074707,76
1,14,17.645828247,379
1,6,2.622220993,24
1,32,15.375,0
1,24,4.1904754639,0
1,59,22.020828247,0
1,6,3,0
1,29,85.723388672,33
1,22,22.854156494,165
1,13,39.833312988,10
0,0,21.479156494,42
1,9,12.510635376,0
0,0,5.3111076355,18
0,0,3.3695640564,0
0,0,5.170211792,5
0,0,0.8333330154,0
1,42,2.8125,0
0,0,18.4375,1
0,0,2.625,15
0,0,6.6170196533,0
0,0,5.9130401611,0
0,0,64.80847168,21
0,0,3.6458320618,0
1,24,15.541664124,4
1,70,26.756744385,8
0,0,128.25,1
1,44,30.833328247,4
0,0,33.020812988,32
0,0,6.2083320618,0
1,13,15.4375,102
0,0,7.8333320618,40
1,15,5.9791641235,0
1,12,123.97869873,77
0,0,5.326084137,2
1,48,98.333312988,67
0,0,85.208312988,367
0,0,2.4583320618,0
